Year_WK,Store_ID,SKU_ID,Quantity_Sold,Quantity_Available
2025-48,ST08,SKU0030,5,49
2025-49,ST08,SKU0030,4,31
2025-50,ST08,SKU0030,0,15
2025-51,ST08,SKU0030,3,127
2025-52,ST08,SKU0030,14,109
2026-01,ST08,SKU0030,2,91
2026-02,ST08,SKU0030,9,75
2026-03,ST08,SKU0030,26,57
2026-04,ST08,SKU0030,67,41
2026-05,ST08,SKU0030,0,24
2026-06,ST08,SKU0030,10,7
2026-07,ST08,SKU0030,0,124
2026-08,ST08,SKU0030,24,106
2026-09,ST08,SKU0030,2,89
2026-10,ST08,SKU0030,6,72
2026-11,ST08,SKU0030,3,60
2026-12,ST08,SKU0030,38,43
2026-13,ST08,SKU0030,0,26
2026-14,ST08,SKU0030,67,49
2026-15,ST08,SKU0030,0,33
2026-16,ST08,SKU0030,4,14
2026-17,ST08,SKU0030,13,137
2026-18,ST08,SKU0030,0,120
2026-19,ST08,SKU0030,1,104
2026-20,ST08,SKU0030,56,88
2026-21,ST08,SKU0030,3,70
2026-22,ST08,SKU0030,0,52
2025-22,ST08,SKU0031,0,0
2025-23,ST08,SKU0031,0,0
2025-24,ST08,SKU0031,0,0
2025-25,ST08,SKU0031,0,0
2025-26,ST08,SKU0031,0,0
2025-27,ST08,SKU0031,0,0
2025-28,ST08,SKU0031,0,0
2025-29,ST08,SKU0031,0,0
2025-30,ST08,SKU0031,0,0
2025-31,ST08,SKU0031,0,0
2025-32,ST08,SKU0031,0,0
2025-33,ST08,SKU0031,0,0
2025-34,ST08,SKU0031,0,0
2025-35,ST08,SKU0031,0,0
2025-36,ST08,SKU0031,0,0
2025-37,ST08,SKU0031,0,0
2025-38,ST08,SKU0031,0,0
2025-39,ST08,SKU0031,0,0
2025-40,ST08,SKU0031,0,0
2025-41,ST08,SKU0031,0,0
2025-42,ST08,SKU0031,0,0
2025-43,ST08,SKU0031,0,0
2025-44,ST08,SKU0031,0,0
2025-45,ST08,SKU0031,0,0
2025-46,ST08,SKU0031,0,0
2025-47,ST08,SKU0031,0,0
2025-48,ST08,SKU0031,0,0
2025-49,ST08,SKU0031,0,0
2025-50,ST08,SKU0031,0,0
2025-51,ST08,SKU0031,0,0
2025-52,ST08,SKU0031,0,0
2026-01,ST08,SKU0031,21,0
2026-02,ST08,SKU0031,5,0
2026-03,ST08,SKU0031,100,0
2026-04,ST08,SKU0031,42,0
2026-05,ST08,SKU0031,213,0
2026-06,ST08,SKU0031,13,0
2026-07,ST08,SKU0031,96,0
2026-08,ST08,SKU0031,139,0
2026-09,ST08,SKU0031,61,0
2026-10,ST08,SKU0031,37,0
2026-11,ST08,SKU0031,188,0
2026-12,ST08,SKU0031,29,0
2026-13,ST08,SKU0031,56,0
2026-14,ST08,SKU0031,47,0
2026-15,ST08,SKU0031,82,0
2026-16,ST08,SKU0031,37,0
2026-17,ST08,SKU0031,76,0
2026-18,ST08,SKU0031,117,0
2026-19,ST08,SKU0031,218,0
2026-20,ST08,SKU0031,198,0
2026-21,ST08,SKU0031,46,0
2026-22,ST08,SKU0031,65,0
2025-22,ST08,SKU0032,85,500
2025-23,ST08,SKU0032,135,330
2025-24,ST08,SKU0032,87,171
2025-25,ST08,SKU0032,66,704
2025-26,ST08,SKU0032,228,535
2025-27,ST08,SKU0032,87,372
2025-28,ST08,SKU0032,96,214
2025-29,ST08,SKU0032,171,32
2025-30,ST08,SKU0032,105,575
2025-31,ST08,SKU0032,105,426
2025-32,ST08,SKU0032,195,259
2025-33,ST08,SKU0032,60,98
2025-34,ST08,SKU0032,84,649
2025-35,ST08,SKU0032,130,495
2025-36,ST08,SKU0032,79,315
2025-37,ST08,SKU0032,114,142
2025-38,ST08,SKU0032,174,645
2025-39,ST08,SKU0032,117,482
2025-40,ST08,SKU0032,162,328
2025-41,ST08,SKU0032,90,154
2025-42,ST08,SKU0032,83,676
2025-43,ST08,SKU0032,208,494
2025-44,ST08,SKU0032,280,313
2025-45,ST08,SKU0032,170,141
2025-46,ST08,SKU0032,52,720
2025-47,ST08,SKU0032,187,546
2025-48,ST08,SKU0032,100,382
2025-49,ST08,SKU0032,266,201
2025-50,ST08,SKU0032,142,37
2025-51,ST08,SKU0032,113,654
2025-52,ST08,SKU0032,117,491
2026-01,ST08,SKU0032,104,342
2026-02,ST08,SKU0032,158,175
2026-03,ST08,SKU0032,159,9
2026-04,ST08,SKU0032,226,621
2026-05,ST08,SKU0032,186,451
2026-06,ST08,SKU0032,185,224
2026-07,ST08,SKU0032,140,74
2026-08,ST08,SKU0032,108,712
2026-09,ST08,SKU0032,158,530
2026-10,ST08,SKU0032,148,353
2026-11,ST08,SKU0032,211,175
2026-12,ST08,SKU0032,216,5
2026-13,ST08,SKU0032,187,543
2026-14,ST08,SKU0032,249,375
2026-15,ST08,SKU0032,291,218
2026-16,ST08,SKU0032,148,155
2026-17,ST08,SKU0032,182,794
2026-18,ST08,SKU0032,345,621
2026-19,ST08,SKU0032,226,449
2026-20,ST08,SKU0032,150,275
2026-21,ST08,SKU0032,223,109
2026-22,ST08,SKU0032,118,161
2025-22,ST08,SKU0033,26,1535
2025-23,ST08,SKU0033,1311,820
2025-24,ST08,SKU0033,702,114
2025-25,ST08,SKU0033,639,2221
2025-26,ST08,SKU0033,785,1522
2025-27,ST08,SKU0033,699,751
2025-28,ST08,SKU0033,963,2584
2025-29,ST08,SKU0033,838,1903
2025-30,ST08,SKU0033,628,1185
2025-31,ST08,SKU0033,694,466
2025-32,ST08,SKU0033,731,2316
2025-33,ST08,SKU0033,604,1693
2025-34,ST08,SKU0033,612,1029
2025-35,ST08,SKU0033,404,306
2025-36,ST08,SKU0033,550,2140
2025-37,ST08,SKU0033,957,1413
2025-38,ST08,SKU0033,506,720
2025-39,ST08,SKU0033,495,11
2025-40,ST08,SKU0033,1420,1823
2025-41,ST08,SKU0033,891,1105
2025-42,ST08,SKU0033,919,416
2025-43,ST08,SKU0033,712,2566
2025-44,ST08,SKU0033,429,1787
2025-45,ST08,SKU0033,777,1053
2025-46,ST08,SKU0033,584,268
2025-47,ST08,SKU0033,454,2160
2025-48,ST08,SKU0033,373,1459
2025-49,ST08,SKU0033,570,699
2025-50,ST08,SKU0033,823,2429
2025-51,ST08,SKU0033,412,1743
2025-52,ST08,SKU0033,854,1030
2026-01,ST08,SKU0033,652,348
2026-02,ST08,SKU0033,567,1730
2026-03,ST08,SKU0033,701,1041
2026-04,ST08,SKU0033,930,320
2026-05,ST08,SKU0033,536,2328
2026-06,ST08,SKU0033,655,1625
2026-07,ST08,SKU0033,702,2123
2026-08,ST08,SKU0033,645,2550
2026-09,ST08,SKU0033,576,1884
2026-10,ST08,SKU0033,629,1156
2026-11,ST08,SKU0033,955,1709
2026-12,ST08,SKU0033,638,999
2026-13,ST08,SKU0033,728,240
2026-14,ST08,SKU0033,714,2549
2026-15,ST08,SKU0033,971,2421
2026-16,ST08,SKU0033,508,1693
2026-17,ST08,SKU0033,624,992
2026-18,ST08,SKU0033,564,2495
2026-19,ST08,SKU0033,794,1806
2026-20,ST08,SKU0033,807,1123
2026-21,ST08,SKU0033,695,424
2026-22,ST08,SKU0033,701,2486
2025-22,ST08,SKU0034,0,0
2025-23,ST08,SKU0034,0,0
2025-24,ST08,SKU0034,0,0
2025-25,ST08,SKU0034,0,0
2025-26,ST08,SKU0034,0,0
2025-27,ST08,SKU0034,0,0
2025-28,ST08,SKU0034,0,0
2025-29,ST08,SKU0034,0,0
2025-30,ST08,SKU0034,0,0
2025-31,ST08,SKU0034,0,0
2025-32,ST08,SKU0034,0,0
2025-33,ST08,SKU0034,0,0
2025-34,ST08,SKU0034,0,0
2025-35,ST08,SKU0034,0,0
2025-36,ST08,SKU0034,0,0
2025-37,ST08,SKU0034,0,0
2025-38,ST08,SKU0034,0,0
2025-39,ST08,SKU0034,0,0
2025-40,ST08,SKU0034,0,0
2025-41,ST08,SKU0034,0,0
2025-42,ST08,SKU0034,0,0
2025-43,ST08,SKU0034,0,0
2025-44,ST08,SKU0034,0,0
2025-45,ST08,SKU0034,0,0
2025-46,ST08,SKU0034,0,0
2025-47,ST08,SKU0034,0,0
2025-48,ST08,SKU0034,0,0
2025-49,ST08,SKU0034,0,0
2025-50,ST08,SKU0034,0,0
2025-51,ST08,SKU0034,0,0
2025-52,ST08,SKU0034,0,0
2026-01,ST08,SKU0034,0,0
2026-02,ST08,SKU0034,16,0
2026-03,ST08,SKU0034,4,0
2026-04,ST08,SKU0034,28,0
2026-05,ST08,SKU0034,2,0
2026-06,ST08,SKU0034,14,0
2026-07,ST08,SKU0034,11,0
2026-08,ST08,SKU0034,0,0
2026-09,ST08,SKU0034,16,0
2026-10,ST08,SKU0034,0,0
2026-11,ST08,SKU0034,70,0
2026-12,ST08,SKU0034,0,0
2026-13,ST08,SKU0034,18,0
2026-14,ST08,SKU0034,0,0
2026-15,ST08,SKU0034,12,0
2026-16,ST08,SKU0034,11,0
2026-17,ST08,SKU0034,54,0
2026-18,ST08,SKU0034,28,0
2026-19,ST08,SKU0034,23,0
2026-20,ST08,SKU0034,31,0
2026-21,ST08,SKU0034,38,0
2026-22,ST08,SKU0034,0,0
2025-22,ST08,SKU0035,0,0
2025-23,ST08,SKU0035,0,0
2025-24,ST08,SKU0035,0,0
2025-25,ST08,SKU0035,0,0
2025-26,ST08,SKU0035,0,0
2025-27,ST08,SKU0035,0,0
2025-28,ST08,SKU0035,0,0
2025-29,ST08,SKU0035,0,0
2025-30,ST08,SKU0035,0,0
2025-31,ST08,SKU0035,0,0
2025-32,ST08,SKU0035,0,0
2025-33,ST08,SKU0035,0,0
2025-34,ST08,SKU0035,0,0
2025-35,ST08,SKU0035,0,0
2025-36,ST08,SKU0035,0,0
2025-37,ST08,SKU0035,0,0
2025-38,ST08,SKU0035,0,0
2025-39,ST08,SKU0035,0,0
2025-40,ST08,SKU0035,0,0
2025-41,ST08,SKU0035,0,0
2025-42,ST08,SKU0035,0,0
2025-43,ST08,SKU0035,0,0
2025-44,ST08,SKU0035,0,0
2025-45,ST08,SKU0035,0,0
2025-46,ST08,SKU0035,0,0
2025-47,ST08,SKU0035,0,0
2025-48,ST08,SKU0035,0,0
2025-49,ST08,SKU0035,0,0
2025-50,ST08,SKU0035,0,0
2025-51,ST08,SKU0035,0,0
2025-52,ST08,SKU0035,0,0
2026-01,ST08,SKU0035,0,0
2026-02,ST08,SKU0035,0,0
2026-03,ST08,SKU0035,4,0
2026-04,ST08,SKU0035,0,0
2026-05,ST08,SKU0035,23,0
2026-06,ST08,SKU0035,24,0
2026-07,ST08,SKU0035,41,0
2026-08,ST08,SKU0035,0,0
2026-09,ST08,SKU0035,31,0
2026-10,ST08,SKU0035,29,0
2026-11,ST08,SKU0035,49,0
2026-12,ST08,SKU0035,1,0
2026-13,ST08,SKU0035,8,0
2026-14,ST08,SKU0035,16,0
2026-15,ST08,SKU0035,34,0
2026-16,ST08,SKU0035,36,0
2026-17,ST08,SKU0035,5,0
2026-18,ST08,SKU0035,22,0
2026-19,ST08,SKU0035,0,0
2026-20,ST08,SKU0035,11,0
2026-21,ST08,SKU0035,3,0
2026-22,ST08,SKU0035,6,0
2025-22,ST08,SKU0036,0,0
2025-23,ST08,SKU0036,0,0
2025-24,ST08,SKU0036,0,0
2025-25,ST08,SKU0036,0,0
2025-26,ST08,SKU0036,0,0
2025-27,ST08,SKU0036,0,0
2025-28,ST08,SKU0036,0,0
2025-29,ST08,SKU0036,0,0
2025-30,ST08,SKU0036,0,0
2025-31,ST08,SKU0036,0,0
2025-32,ST08,SKU0036,0,0
2025-33,ST08,SKU0036,0,0
2025-34,ST08,SKU0036,0,0
2025-35,ST08,SKU0036,0,0
2025-36,ST08,SKU0036,0,0
2025-37,ST08,SKU0036,0,0
2025-38,ST08,SKU0036,0,0
2025-39,ST08,SKU0036,0,0
2025-40,ST08,SKU0036,0,0
2025-41,ST08,SKU0036,0,0
2025-42,ST08,SKU0036,0,0
2025-43,ST08,SKU0036,0,0
2025-44,ST08,SKU0036,0,0
2025-45,ST08,SKU0036,0,0
2025-46,ST08,SKU0036,0,0
2025-47,ST08,SKU0036,0,0
2025-48,ST08,SKU0036,0,0
2025-49,ST08,SKU0036,0,0
2025-50,ST08,SKU0036,0,0
2025-51,ST08,SKU0036,0,0
2025-52,ST08,SKU0036,0,0
2026-01,ST08,SKU0036,74,0
2026-02,ST08,SKU0036,46,0
2026-03,ST08,SKU0036,11,0
2026-04,ST08,SKU0036,4,0
2026-05,ST08,SKU0036,68,0
2026-06,ST08,SKU0036,93,0
2026-07,ST08,SKU0036,15,0
2026-08,ST08,SKU0036,9,0
2026-09,ST08,SKU0036,122,0
2026-10,ST08,SKU0036,58,0
2026-11,ST08,SKU0036,0,0
2026-12,ST08,SKU0036,4,0
2026-13,ST08,SKU0036,10,0
2026-14,ST08,SKU0036,42,0
2026-15,ST08,SKU0036,5,0
2026-16,ST08,SKU0036,2,0
2026-17,ST08,SKU0036,78,0
2026-18,ST08,SKU0036,67,0
2026-19,ST08,SKU0036,30,0
2026-20,ST08,SKU0036,29,0
2026-21,ST08,SKU0036,42,0
2026-22,ST08,SKU0036,49,0
2025-22,ST08,SKU0037,0,0
2025-23,ST08,SKU0037,0,0
2025-24,ST08,SKU0037,0,0
2025-25,ST08,SKU0037,0,0
2025-26,ST08,SKU0037,0,0
2025-27,ST08,SKU0037,0,0
2025-28,ST08,SKU0037,0,0
2025-29,ST08,SKU0037,0,0
2025-30,ST08,SKU0037,0,0
2025-31,ST08,SKU0037,0,0
2025-32,ST08,SKU0037,0,0
2025-33,ST08,SKU0037,0,0
2025-34,ST08,SKU0037,0,0
2025-35,ST08,SKU0037,0,0
2025-36,ST08,SKU0037,0,0
2025-37,ST08,SKU0037,0,0
2025-38,ST08,SKU0037,0,0
2025-39,ST08,SKU0037,0,0
2025-40,ST08,SKU0037,0,0
2025-41,ST08,SKU0037,0,0
2025-42,ST08,SKU0037,0,0
2025-43,ST08,SKU0037,0,0
2025-44,ST08,SKU0037,0,0
2025-45,ST08,SKU0037,0,0
2025-46,ST08,SKU0037,0,0
2025-47,ST08,SKU0037,0,0
2025-48,ST08,SKU0037,0,0
2025-49,ST08,SKU0037,0,0
2025-50,ST08,SKU0037,0,0
2025-51,ST08,SKU0037,0,0
2025-52,ST08,SKU0037,0,0
2026-01,ST08,SKU0037,21,0
2026-02,ST08,SKU0037,16,0
2026-03,ST08,SKU0037,4,0
2026-04,ST08,SKU0037,140,0
2026-05,ST08,SKU0037,6,0
2026-06,ST08,SKU0037,164,0
2026-07,ST08,SKU0037,43,0
2026-08,ST08,SKU0037,48,0
2026-09,ST08,SKU0037,23,0
2026-10,ST08,SKU0037,28,0
2026-11,ST08,SKU0037,25,0
2026-12,ST08,SKU0037,59,0
2026-13,ST08,SKU0037,0,0
2026-14,ST08,SKU0037,30,0
2026-15,ST08,SKU0037,37,0
2026-16,ST08,SKU0037,33,0
2026-17,ST08,SKU0037,0,0
2026-18,ST08,SKU0037,87,0
2026-19,ST08,SKU0037,24,0
2026-20,ST08,SKU0037,62,0
2026-21,ST08,SKU0037,34,0
2026-22,ST08,SKU0037,55,0
2025-22,ST08,SKU0038,69,1441
2025-23,ST08,SKU0038,282,1000
2025-24,ST08,SKU0038,338,567
2025-25,ST08,SKU0038,524,148
2025-26,ST08,SKU0038,291,1672
2025-27,ST08,SKU0038,294,1244
2025-28,ST08,SKU0038,432,834
2025-29,ST08,SKU0038,463,368
2025-30,ST08,SKU0038,435,1871
2025-31,ST08,SKU0038,387,1458
2025-32,ST08,SKU0038,640,1057
2025-33,ST08,SKU0038,172,636
2025-34,ST08,SKU0038,478,192
2025-35,ST08,SKU0038,342,1755
2025-36,ST08,SKU0038,319,1372
2025-37,ST08,SKU0038,506,964
2025-38,ST08,SKU0038,581,558
2025-39,ST08,SKU0038,347,127
2025-40,ST08,SKU0038,383,1508
2025-41,ST08,SKU0038,400,1071
2025-42,ST08,SKU0038,481,656
2025-43,ST08,SKU0038,310,202
2025-44,ST08,SKU0038,457,1636
2025-45,ST08,SKU0038,416,1208
2025-46,ST08,SKU0038,786,812
2025-47,ST08,SKU0038,222,369
2025-48,ST08,SKU0038,269,1945
2025-49,ST08,SKU0038,432,1524
2025-50,ST08,SKU0038,589,1127
2025-51,ST08,SKU0038,541,707
2025-52,ST08,SKU0038,220,286
2026-01,ST08,SKU0038,194,1632
2026-02,ST08,SKU0038,416,1208
2026-03,ST08,SKU0038,324,799
2026-04,ST08,SKU0038,419,391
2026-05,ST08,SKU0038,349,1648
2026-06,ST08,SKU0038,584,1229
2026-07,ST08,SKU0038,575,456
2026-08,ST08,SKU0038,404,312
2026-09,ST08,SKU0038,334,1347
2026-10,ST08,SKU0038,441,915
2026-11,ST08,SKU0038,513,144
2026-12,ST08,SKU0038,424,709
2026-13,ST08,SKU0038,505,1156
2026-14,ST08,SKU0038,301,773
2026-15,ST08,SKU0038,372,437
2026-16,ST08,SKU0038,260,45
2026-17,ST08,SKU0038,395,1506
2026-18,ST08,SKU0038,613,941
2026-19,ST08,SKU0038,443,532
2026-20,ST08,SKU0038,395,1625
2026-21,ST08,SKU0038,501,1216
2026-22,ST08,SKU0038,446,782
2025-22,ST08,SKU0039,0,373
2025-23,ST08,SKU0039,36,291
2025-24,ST08,SKU0039,50,217
2025-25,ST08,SKU0039,68,135
2025-26,ST08,SKU0039,40,64
2025-27,ST08,SKU0039,60,542
2025-28,ST08,SKU0039,2,463
2025-29,ST08,SKU0039,26,381
2025-30,ST08,SKU0039,63,303
2025-31,ST08,SKU0039,61,224
2025-32,ST08,SKU0039,33,138
2025-33,ST08,SKU0039,45,56
2025-34,ST08,SKU0039,23,522
2025-35,ST08,SKU0039,32,440
2025-36,ST08,SKU0039,33,354
2025-37,ST08,SKU0039,49,272
2025-38,ST08,SKU0039,48,191
2025-39,ST08,SKU0039,74,109
2025-40,ST08,SKU0039,37,30
2025-41,ST08,SKU0039,33,518
2025-42,ST08,SKU0039,87,440
2025-43,ST08,SKU0039,15,361
2025-44,ST08,SKU0039,28,287
2025-45,ST08,SKU0039,23,209
2025-46,ST08,SKU0039,125,137
2025-47,ST08,SKU0039,16,56
2025-48,ST08,SKU0039,40,518
2025-49,ST08,SKU0039,3,447
2025-50,ST08,SKU0039,56,366
2025-51,ST08,SKU0039,67,284
2025-52,ST08,SKU0039,13,200
2026-01,ST08,SKU0039,39,125
2026-02,ST08,SKU0039,96,48
2026-03,ST08,SKU0039,86,569
2026-04,ST08,SKU0039,198,484
2026-05,ST08,SKU0039,101,409
2026-06,ST08,SKU0039,57,325
2026-07,ST08,SKU0039,204,251
2026-08,ST08,SKU0039,181,182
2026-09,ST08,SKU0039,111,187
2026-10,ST08,SKU0039,51,110
2026-11,ST08,SKU0039,117,28
2026-12,ST08,SKU0039,130,514
2026-13,ST08,SKU0039,57,443
2026-14,ST08,SKU0039,70,363
2026-15,ST08,SKU0039,86,283
2026-16,ST08,SKU0039,163,210
2026-17,ST08,SKU0039,101,129
2026-18,ST08,SKU0039,68,43
2026-19,ST08,SKU0039,112,542
2026-20,ST08,SKU0039,103,306
2026-21,ST08,SKU0039,105,234
2026-22,ST08,SKU0039,48,152
2025-22,ST08,SKU0040,54,2383
2025-23,ST08,SKU0040,394,1727
2025-24,ST08,SKU0040,1217,1096
2025-25,ST08,SKU0040,709,423
2025-26,ST08,SKU0040,528,2214
2025-27,ST08,SKU0040,895,1589
2025-28,ST08,SKU0040,750,970
2025-29,ST08,SKU0040,469,312
2025-30,ST08,SKU0040,534,2208
2025-31,ST08,SKU0040,550,1674
2025-32,ST08,SKU0040,656,1048
2025-33,ST08,SKU0040,668,473
2025-34,ST08,SKU0040,488,2337
2025-35,ST08,SKU0040,845,1704
2025-36,ST08,SKU0040,519,1099
2025-37,ST08,SKU0040,472,472
2025-38,ST08,SKU0040,529,2219
2025-39,ST08,SKU0040,541,1507
2025-40,ST08,SKU0040,844,854
2025-41,ST08,SKU0040,552,207
2025-42,ST08,SKU0040,389,2075
2025-43,ST08,SKU0040,1010,1464
2025-44,ST08,SKU0040,1012,765
2025-45,ST08,SKU0040,405,180
2025-46,ST08,SKU0040,397,2126
2025-47,ST08,SKU0040,699,1457
2025-48,ST08,SKU0040,755,804
2025-49,ST08,SKU0040,793,178
2025-50,ST08,SKU0040,676,1854
2025-51,ST08,SKU0040,645,1189
2025-52,ST08,SKU0040,798,597
2026-01,ST08,SKU0040,419,2515
2026-02,ST08,SKU0040,678,1879
2026-03,ST08,SKU0040,649,1281
2026-04,ST08,SKU0040,828,619
2026-05,ST08,SKU0040,522,1992
2026-06,ST08,SKU0040,759,1610
2026-07,ST08,SKU0040,756,1036
2026-08,ST08,SKU0040,533,406
2026-09,ST08,SKU0040,677,1985
2026-10,ST08,SKU0040,660,1373
2026-11,ST08,SKU0040,653,680
2026-12,ST08,SKU0040,517,87
2026-13,ST08,SKU0040,684,2128
2026-14,ST08,SKU0040,629,439
2026-15,ST08,SKU0040,514,1458
2026-16,ST08,SKU0040,734,615
2026-17,ST08,SKU0040,804,2197
2026-18,ST08,SKU0040,570,1600
2026-19,ST08,SKU0040,453,993
2026-20,ST08,SKU0040,372,2067
2026-21,ST08,SKU0040,733,784
2026-22,ST08,SKU0040,573,182
2025-22,ST08,SKU0041,0,1944
2025-23,ST08,SKU0041,603,1572
2025-24,ST08,SKU0041,417,1189
2025-25,ST08,SKU0041,476,799
2025-26,ST08,SKU0041,270,415
2025-27,ST08,SKU0041,260,23
2025-28,ST08,SKU0041,399,1624
2025-29,ST08,SKU0041,360,1215
2025-30,ST08,SKU0041,261,822
2025-31,ST08,SKU0041,442,479
2025-32,ST08,SKU0041,476,98
2025-33,ST08,SKU0041,378,1779
2025-34,ST08,SKU0041,501,1362
2025-35,ST08,SKU0041,384,1014
2025-36,ST08,SKU0041,356,602
2025-37,ST08,SKU0041,382,199
2025-38,ST08,SKU0041,232,1969
2025-39,ST08,SKU0041,373,1581
2025-40,ST08,SKU0041,340,1213
2025-41,ST08,SKU0041,133,837
2025-42,ST08,SKU0041,213,447
2025-43,ST08,SKU0041,218,63
2025-44,ST08,SKU0041,252,1683
2025-45,ST08,SKU0041,272,1287
2025-46,ST08,SKU0041,394,913
2025-47,ST08,SKU0041,339,523
2025-48,ST08,SKU0041,230,134
2025-49,ST08,SKU0041,438,1801
2025-50,ST08,SKU0041,523,1427
2025-51,ST08,SKU0041,612,1036
2025-52,ST08,SKU0041,326,640
2026-01,ST08,SKU0041,211,247
2026-02,ST08,SKU0041,505,595
2026-03,ST08,SKU0041,372,234
2026-04,ST08,SKU0041,396,2026
2026-05,ST08,SKU0041,559,1644
2026-06,ST08,SKU0041,414,852
2026-07,ST08,SKU0041,328,661
2026-08,ST08,SKU0041,371,295
2026-09,ST08,SKU0041,603,980
2026-10,ST08,SKU0041,504,594
2026-11,ST08,SKU0041,216,192
2026-12,ST08,SKU0041,524,1365
2026-13,ST08,SKU0041,260,919
2026-14,ST08,SKU0041,498,711
2026-15,ST08,SKU0041,298,1059
2026-16,ST08,SKU0041,382,707
2026-17,ST08,SKU0041,303,297
2026-18,ST08,SKU0041,392,1945
2026-19,ST08,SKU0041,344,1579
2026-20,ST08,SKU0041,562,1189
2026-21,ST08,SKU0041,288,777
2026-22,ST08,SKU0041,284,376
2025-22,ST08,SKU0042,0,143
2025-23,ST08,SKU0042,17,77
2025-24,ST08,SKU0042,40,8
2025-25,ST08,SKU0042,67,341
2025-26,ST08,SKU0042,31,279
2025-27,ST08,SKU0042,89,215
2025-28,ST08,SKU0042,78,145
2025-29,ST08,SKU0042,52,81
2025-30,ST08,SKU0042,26,14
2025-31,ST08,SKU0042,32,311
2025-32,ST08,SKU0042,50,245
2025-33,ST08,SKU0042,17,180
2025-34,ST08,SKU0042,38,121
2025-35,ST08,SKU0042,76,55
2025-36,ST08,SKU0042,16,399
2025-37,ST08,SKU0042,33,333
2025-38,ST08,SKU0042,30,275
2025-39,ST08,SKU0042,49,204
2025-40,ST08,SKU0042,56,140
2025-41,ST08,SKU0042,33,69
2025-42,ST08,SKU0042,30,0
2025-43,ST08,SKU0042,21,304
2025-44,ST08,SKU0042,48,235
2025-45,ST08,SKU0042,14,168
2025-46,ST08,SKU0042,72,104
2025-47,ST08,SKU0042,36,40
2025-48,ST08,SKU0042,44,389
2025-49,ST08,SKU0042,38,328
2025-50,ST08,SKU0042,37,266
2025-51,ST08,SKU0042,28,199
2025-52,ST08,SKU0042,35,136
2026-01,ST08,SKU0042,46,70
2026-02,ST08,SKU0042,45,4
2026-03,ST08,SKU0042,128,347
2026-04,ST08,SKU0042,77,281
2026-05,ST08,SKU0042,99,214
2026-06,ST08,SKU0042,72,149
2026-07,ST08,SKU0042,69,85
2026-08,ST08,SKU0042,84,25
2026-09,ST08,SKU0042,65,369
2026-10,ST08,SKU0042,39,305
2026-11,ST08,SKU0042,51,240
2026-12,ST08,SKU0042,120,174
2026-13,ST08,SKU0042,132,109
2026-14,ST08,SKU0042,54,47
2026-15,ST08,SKU0042,45,408
2026-16,ST08,SKU0042,95,275
2026-17,ST08,SKU0042,61,104
2026-18,ST08,SKU0042,74,43
2026-19,ST08,SKU0042,13,345
2026-20,ST08,SKU0042,64,278
2026-21,ST08,SKU0042,148,209
2026-22,ST08,SKU0042,163,167
2025-22,ST08,SKU0043,0,0
2025-23,ST08,SKU0043,0,0
2025-24,ST08,SKU0043,0,0
2025-25,ST08,SKU0043,0,0
2025-26,ST08,SKU0043,0,0
2025-27,ST08,SKU0043,0,0
2025-28,ST08,SKU0043,0,0
2025-29,ST08,SKU0043,0,0
2025-30,ST08,SKU0043,0,0
2025-31,ST08,SKU0043,0,0
2025-32,ST08,SKU0043,0,0
2025-33,ST08,SKU0043,0,0
2025-34,ST08,SKU0043,0,0
2025-35,ST08,SKU0043,0,0
2025-36,ST08,SKU0043,0,0
2025-37,ST08,SKU0043,0,0
2025-38,ST08,SKU0043,0,0
2025-39,ST08,SKU0043,0,0
2025-40,ST08,SKU0043,0,0
2025-41,ST08,SKU0043,0,0
2025-42,ST08,SKU0043,0,0
2025-43,ST08,SKU0043,0,0
2025-44,ST08,SKU0043,0,0
2025-45,ST08,SKU0043,0,0
2025-46,ST08,SKU0043,0,0
2025-47,ST08,SKU0043,0,0
2025-48,ST08,SKU0043,0,0
2025-49,ST08,SKU0043,0,0
2025-50,ST08,SKU0043,0,0
2025-51,ST08,SKU0043,0,0
2025-52,ST08,SKU0043,0,0
2026-01,ST08,SKU0043,0,0
2026-02,ST08,SKU0043,33,0
2026-03,ST08,SKU0043,30,0
2026-04,ST08,SKU0043,0,0
2026-05,ST08,SKU0043,24,0
2026-06,ST08,SKU0043,0,0
2026-07,ST08,SKU0043,0,0
2026-08,ST08,SKU0043,0,0
2026-09,ST08,SKU0043,31,0
2026-10,ST08,SKU0043,74,0
2026-11,ST08,SKU0043,0,0
2026-12,ST08,SKU0043,9,0
2026-13,ST08,SKU0043,0,0
2026-14,ST08,SKU0043,0,0
2026-15,ST08,SKU0043,0,0
2026-16,ST08,SKU0043,1,0
2026-17,ST08,SKU0043,0,0
2026-18,ST08,SKU0043,56,0
2026-19,ST08,SKU0043,0,0
2026-20,ST08,SKU0043,6,0
2026-21,ST08,SKU0043,0,0
2026-22,ST08,SKU0043,0,0
2025-22,ST08,SKU0044,76,1063
2025-23,ST08,SKU0044,707,451
2025-24,ST08,SKU0044,609,2908
2025-25,ST08,SKU0044,562,2280
2025-26,ST08,SKU0044,585,1659
2025-27,ST08,SKU0044,613,987
2025-28,ST08,SKU0044,557,305
2025-29,ST08,SKU0044,626,2801
2025-30,ST08,SKU0044,713,2125
2025-31,ST08,SKU0044,603,1526
2025-32,ST08,SKU0044,488,809
2025-33,ST08,SKU0044,377,205
