antecedent_sku,consequent_sku,support_antecedent,support_consequent,support_pair,confidence,lift,co_occurrence_count
SKU0025,SKU0028,0.021773,0.020345,0.000261,0.011997,0.589686,79
SKU0025,SKU0018,0.021773,0.005707,6.9e-05,0.003189,0.558803,21
SKU0025,SKU0013,0.021773,0.05542,0.000632,0.029005,0.523376,191
SKU0025,SKU0044,0.021773,0.054682,0.000622,0.02855,0.522102,188
SKU0025,SKU0059,0.021773,0.006481,7.3e-05,0.003341,0.515522,22
SKU0025,SKU0010,0.021773,0.049938,0.000532,0.02445,0.489602,161
SKU0025,SKU0041,0.021773,0.049749,0.000529,0.024298,0.488404,160
SKU0025,SKU0038,0.021773,0.049878,0.000499,0.022931,0.45974,151
SKU0025,SKU0040,0.021773,0.054699,0.000542,0.024905,0.455313,164
SKU0025,SKU0015,0.021773,0.050377,0.000499,0.022931,0.455184,151
SKU0025,SKU0006,0.021773,0.049908,0.000493,0.022627,0.45338,149
SKU0025,SKU0012,0.021773,0.005142,5e-05,0.002278,0.443038,15
SKU0025,SKU0027,0.021773,0.049736,0.000476,0.021868,0.439681,144
SKU0025,SKU0024,0.021773,0.054785,0.000519,0.023842,0.435195,157
SKU0025,SKU0033,0.021773,0.055443,0.000519,0.023842,0.43003,157
SKU0025,SKU0042,0.021773,0.016893,0.000155,0.007137,0.422515,47
SKU0025,SKU0002,0.021773,0.049901,0.000436,0.020046,0.401705,132
SKU0025,SKU0056,0.021773,0.020533,0.000179,0.0082,0.399377,54
SKU0025,SKU0016,0.021773,0.013484,0.000116,0.005315,0.394186,35
SKU0025,SKU0022,0.021773,0.013494,0.000112,0.005163,0.382642,34
SKU0025,SKU0031,0.021773,0.019723,0.000162,0.007441,0.377282,49
SKU0025,SKU0037,0.021773,0.008131,6.6e-05,0.003037,0.373553,20
SKU0025,SKU0026,0.021773,0.033742,0.000265,0.012149,0.360046,80
SKU0025,SKU0032,0.021773,0.035862,0.000268,0.012301,0.343001,81
SKU0025,SKU0048,0.021773,0.010528,7.6e-05,0.003493,0.331769,23
SKU0025,SKU0019,0.021773,0.012548,8.9e-05,0.0041,0.326763,27
SKU0025,SKU0058,0.021773,0.02294,0.000162,0.007441,0.324371,49
SKU0025,SKU0051,0.021773,0.025328,0.000179,0.0082,0.323777,54
SKU0025,SKU0036,0.021773,0.008524,6e-05,0.002733,0.320679,18
SKU0025,SKU0029,0.021773,0.025202,0.000175,0.008049,0.319365,53
SKU0025,SKU0054,0.021773,0.021899,0.000152,0.006986,0.318995,46
SKU0025,SKU0057,0.021773,0.027718,0.000185,0.008504,0.30681,56
SKU0025,SKU0050,0.021773,0.022464,0.000149,0.006834,0.304206,45
SKU0025,SKU0001,0.021773,0.009,6e-05,0.002733,0.303714,18
SKU0025,SKU0009,0.021773,0.023932,0.000149,0.006834,0.285545,45
SKU0025,SKU0017,0.021773,0.013924,8.3e-05,0.003797,0.272669,25
SKU0025,SKU0007,0.021773,0.014555,8.3e-05,0.003797,0.260838,25
SKU0025,SKU0060,0.021773,0.016251,7.6e-05,0.003493,0.214924,23
SKU0025,SKU0045,0.021773,0.016324,7.3e-05,0.003341,0.204663,22
SKU0025,SKU0046,0.021773,0.019363,6.3e-05,0.002885,0.149016,19
SKU0025,SKU0021,0.021773,0.020484,6.6e-05,0.003037,0.148275,20
SKU0025,SKU0039,0.021773,0.020533,6.6e-05,0.003037,0.147917,20
SKU0026,SKU0059,0.033742,0.006481,0.00044,0.013033,2.011032,133
SKU0026,SKU0036,0.033742,0.008524,0.000526,0.015581,1.827837,159
SKU0026,SKU0032,0.033742,0.035862,0.002153,0.063792,1.778831,651
SKU0026,SKU0037,0.033742,0.008131,0.000466,0.013817,1.699354,141
SKU0026,SKU0001,0.033742,0.009,0.000493,0.014601,1.622264,149
SKU0026,SKU0052,0.033742,0.012614,0.000681,0.020186,1.60028,206
SKU0026,SKU0048,0.033742,0.010528,0.000536,0.015875,1.507875,162
SKU0026,SKU0022,0.033742,0.013494,0.000632,0.018716,1.387044,191
SKU0026,SKU0019,0.033742,0.012548,0.000532,0.015777,1.257296,161
SKU0026,SKU0024,0.033742,0.054785,0.001567,0.046448,0.847823,474
SKU0026,SKU0040,0.033742,0.054699,0.001508,0.044684,0.816909,456
SKU0026,SKU0044,0.033742,0.054682,0.001498,0.04439,0.81178,453
SKU0026,SKU0060,0.033742,0.016251,0.000327,0.009701,0.596946,99
SKU0026,SKU0009,0.033742,0.023932,0.000473,0.014013,0.585519,143
SKU0026,SKU0021,0.033742,0.020484,0.0004,0.011857,0.578852,121
SKU0026,SKU0045,0.033742,0.016324,0.000314,0.009309,0.570274,95
SKU0026,SKU0058,0.033742,0.02294,0.00042,0.012445,0.542491,127
SKU0026,SKU0046,0.033742,0.019363,0.000354,0.010485,0.541509,107
SKU0026,SKU0049,0.033742,0.04999,0.000903,0.026752,0.535134,273
SKU0026,SKU0056,0.033742,0.020533,0.000354,0.010485,0.510641,107
SKU0026,SKU0054,0.033742,0.021899,0.000354,0.010485,0.478798,107
SKU0026,SKU0039,0.033742,0.020533,0.000308,0.009113,0.443828,93
SKU0026,SKU0042,0.033742,0.016893,0.000248,0.007349,0.43506,75
SKU0026,SKU0031,0.033742,0.019723,0.000281,0.008329,0.42231,85
SKU0026,SKU0051,0.033742,0.025328,0.000347,0.010289,0.406241,105
SKU0026,SKU0028,0.033742,0.020345,0.000278,0.008231,0.404591,84
SKU0026,SKU0025,0.033742,0.021773,0.000265,0.007839,0.360046,80
SKU0026,SKU0050,0.033742,0.022464,0.000258,0.007643,0.340246,78
SKU0026,SKU0013,0.033742,0.05542,0.000615,0.018226,0.328879,186
SKU0026,SKU0033,0.033742,0.055443,0.000539,0.015973,0.288091,163
SKU0026,SKU0057,0.033742,0.027718,0.000175,0.005194,0.18737,53
SKU0026,SKU0029,0.033742,0.025202,0.000155,0.004606,0.182748,47
SKU0026,SKU0038,0.033742,0.049878,0.000291,0.008623,0.172886,88
SKU0026,SKU0018,0.033742,0.005707,3.3e-05,0.00098,0.171705,10
SKU0026,SKU0012,0.033742,0.005142,3e-05,0.000882,0.171528,9
SKU0026,SKU0041,0.033742,0.049749,0.000278,0.008231,0.165456,84
SKU0026,SKU0006,0.033742,0.049908,0.000265,0.007839,0.157076,80
SKU0026,SKU0002,0.033742,0.049901,0.000258,0.007643,0.153169,78
SKU0026,SKU0027,0.033742,0.049736,0.000255,0.007545,0.151708,77
SKU0026,SKU0015,0.033742,0.050377,0.000255,0.007545,0.149776,77
SKU0026,SKU0010,0.033742,0.049938,0.000245,0.007251,0.145208,74
SKU0026,SKU0007,0.033742,0.014555,5.6e-05,0.001666,0.114452,17
SKU0026,SKU0016,0.033742,0.013484,4.6e-05,0.001372,0.101743,14
SKU0026,SKU0017,0.033742,0.013924,3e-05,0.000882,0.06334,9
SKU0027,SKU0041,0.049736,0.049749,0.002672,0.053716,1.079745,808
SKU0027,SKU0006,0.049736,0.049908,0.002586,0.051988,1.041677,782
SKU0027,SKU0015,0.049736,0.050377,0.002506,0.050392,1.000297,758
SKU0027,SKU0038,0.049736,0.049878,0.002467,0.049594,0.994316,746
SKU0027,SKU0002,0.049736,0.049901,0.002447,0.049196,0.985861,740
SKU0027,SKU0010,0.049736,0.049938,0.00243,0.048863,0.978487,735
SKU0027,SKU0049,0.049736,0.04999,0.001928,0.038758,0.775312,583
SKU0027,SKU0017,0.049736,0.013924,0.000483,0.009706,0.697105,146
SKU0027,SKU0016,0.049736,0.013484,0.00046,0.009241,0.685328,139
SKU0027,SKU0042,0.049736,0.016893,0.000522,0.010504,0.621802,158
SKU0027,SKU0033,0.049736,0.055443,0.00158,0.031778,0.573162,478
SKU0027,SKU0056,0.049736,0.020533,0.000575,0.011568,0.563363,174
SKU0027,SKU0007,0.049736,0.014555,0.000407,0.008177,0.561805,123
SKU0027,SKU0044,0.049736,0.054682,0.001518,0.030515,0.558034,459
SKU0027,SKU0013,0.049736,0.05542,0.001538,0.030913,0.557807,465
SKU0027,SKU0031,0.049736,0.019723,0.000546,0.010969,0.556166,165
SKU0027,SKU0040,0.049736,0.054699,0.001475,0.02965,0.542065,446
SKU0027,SKU0054,0.049736,0.021899,0.000572,0.011501,0.525197,173
SKU0027,SKU0024,0.049736,0.054785,0.001369,0.027523,0.502383,414
SKU0027,SKU0028,0.049736,0.020345,0.000486,0.009773,0.480354,147
SKU0027,SKU0025,0.049736,0.021773,0.000476,0.009573,0.439681,144
SKU0027,SKU0051,0.049736,0.025328,0.000536,0.01077,0.425223,162
SKU0027,SKU0018,0.049736,0.005707,0.000116,0.002327,0.407716,35
SKU0027,SKU0029,0.049736,0.025202,0.000493,0.009906,0.39305,149
SKU0027,SKU0050,0.049736,0.022464,0.000427,0.008576,0.381764,129
SKU0027,SKU0058,0.049736,0.02294,0.000427,0.008576,0.37384,129
SKU0027,SKU0012,0.049736,0.005142,9.3e-05,0.001861,0.362042,28
SKU0027,SKU0057,0.049736,0.027718,0.000479,0.00964,0.347776,145
SKU0027,SKU0009,0.049736,0.023932,0.000413,0.00831,0.347234,125
SKU0027,SKU0045,0.049736,0.016324,0.000162,0.003258,0.199556,49
SKU0027,SKU0060,0.049736,0.016251,0.000149,0.002992,0.184086,45
SKU0027,SKU0037,0.049736,0.008131,7.3e-05,0.001463,0.179885,22
SKU0027,SKU0019,0.049736,0.012548,0.000109,0.002194,0.174837,33
SKU0027,SKU0022,0.049736,0.013494,0.000109,0.002194,0.162584,33
SKU0027,SKU0021,0.049736,0.020484,0.000159,0.003191,0.155787,48
SKU0027,SKU0026,0.049736,0.033742,0.000255,0.005119,0.151708,77
SKU0027,SKU0052,0.049736,0.012614,9.3e-05,0.001861,0.147569,28
SKU0027,SKU0032,0.049736,0.035862,0.000248,0.004986,0.139034,75
SKU0027,SKU0046,0.049736,0.019363,0.000129,0.002593,0.133904,39
SKU0027,SKU0039,0.049736,0.020533,0.000129,0.002593,0.126271,39
SKU0027,SKU0036,0.049736,0.008524,5.3e-05,0.001064,0.124787,16
SKU0027,SKU0059,0.049736,0.006481,4e-05,0.000798,0.123099,12
SKU0027,SKU0048,0.049736,0.010528,6e-05,0.001197,0.113666,18
SKU0027,SKU0001,0.049736,0.009,4.6e-05,0.000931,0.103412,14
SKU0028,SKU0049,0.020345,0.04999,0.000744,0.036568,0.731491,225
SKU0028,SKU0019,0.020345,0.012548,0.000162,0.007964,0.634649,49
SKU0028,SKU0052,0.020345,0.012614,0.000162,0.007964,0.631322,49
SKU0028,SKU0025,0.020345,0.021773,0.000261,0.012839,0.589686,79
SKU0028,SKU0022,0.020345,0.013494,0.000159,0.007801,0.578128,48
SKU0028,SKU0059,0.020345,0.006481,7.3e-05,0.003575,0.551717,22
SKU0028,SKU0002,0.020345,0.049901,0.000552,0.027141,0.5439,167
SKU0028,SKU0031,0.020345,0.019723,0.000218,0.010726,0.543855,66
SKU0028,SKU0015,0.020345,0.050377,0.000555,0.027304,0.541986,168
SKU0028,SKU0006,0.020345,0.049908,0.000546,0.026816,0.537315,165
SKU0028,SKU0042,0.020345,0.016893,0.000182,0.008939,0.529147,55
SKU0028,SKU0033,0.020345,0.055443,0.000585,0.028766,0.51885,177
SKU0028,SKU0056,0.020345,0.020533,0.000215,0.010564,0.514483,65
SKU0028,SKU0041,0.020345,0.049749,0.000519,0.025516,0.512894,157
SKU0028,SKU0038,0.020345,0.049878,0.000519,0.025516,0.511568,157
SKU0028,SKU0010,0.020345,0.049938,0.000519,0.025516,0.510959,157
SKU0028,SKU0013,0.020345,0.05542,0.000572,0.028116,0.507336,173
SKU0028,SKU0024,0.020345,0.054785,0.000546,0.026816,0.489482,165
SKU0028,SKU0016,0.020345,0.013484,0.000132,0.006501,0.482128,40
SKU0028,SKU0027,0.020345,0.049736,0.000486,0.023891,0.480354,147
SKU0028,SKU0044,0.020345,0.054682,0.000532,0.026166,0.478511,161
SKU0028,SKU0040,0.020345,0.054699,0.000519,0.025516,0.466482,157
SKU0028,SKU0029,0.020345,0.025202,0.000225,0.011052,0.43852,68
SKU0028,SKU0054,0.020345,0.021899,0.000182,0.008939,0.408185,55
SKU0028,SKU0032,0.020345,0.035862,0.000298,0.014627,0.407871,90
SKU0028,SKU0026,0.020345,0.033742,0.000278,0.013652,0.404591,84
SKU0028,SKU0051,0.020345,0.025328,0.000202,0.009914,0.391427,61
SKU0028,SKU0007,0.020345,0.014555,0.000116,0.005688,0.390812,35
SKU0028,SKU0057,0.020345,0.027718,0.000218,0.010726,0.386985,66
SKU0028,SKU0050,0.020345,0.022464,0.000172,0.008451,0.376207,52
SKU0028,SKU0048,0.020345,0.010528,7.6e-05,0.003738,0.355062,23
SKU0028,SKU0058,0.020345,0.02294,0.000162,0.007964,0.347145,49
SKU0028,SKU0018,0.020345,0.005707,4e-05,0.00195,0.341735,12
SKU0028,SKU0036,0.020345,0.008524,5e-05,0.002438,0.285995,15
SKU0028,SKU0037,0.020345,0.008131,4.6e-05,0.002275,0.279846,14
SKU0028,SKU0017,0.020345,0.013924,7.6e-05,0.003738,0.268468,23
SKU0028,SKU0009,0.020345,0.023932,0.000129,0.006338,0.264847,39
SKU0028,SKU0012,0.020345,0.005142,2.3e-05,0.001138,0.221267,7
SKU0028,SKU0039,0.020345,0.020533,7.3e-05,0.003575,0.174133,22
SKU0028,SKU0046,0.020345,0.019363,6e-05,0.002925,0.151085,18
SKU0028,SKU0001,0.020345,0.009,2.6e-05,0.0013,0.144461,8
SKU0028,SKU0021,0.020345,0.020484,5.6e-05,0.002763,0.134883,17
SKU0028,SKU0045,0.020345,0.016324,4.3e-05,0.002113,0.129428,13
SKU0028,SKU0060,0.020345,0.016251,4e-05,0.00195,0.120007,12
SKU0029,SKU0033,0.025202,0.055443,0.00164,0.065075,1.173729,496
SKU0029,SKU0013,0.025202,0.05542,0.001538,0.061008,1.10083,465
SKU0029,SKU0012,0.025202,0.005142,0.000129,0.005117,0.99518,39
SKU0029,SKU0057,0.025202,0.027718,0.000648,0.025715,0.927735,196
SKU0029,SKU0018,0.025202,0.005707,0.000129,0.005117,0.896585,39
SKU0029,SKU0045,0.025202,0.016324,0.000301,0.011939,0.731384,91
SKU0029,SKU0021,0.025202,0.020484,0.000341,0.013514,0.659726,103
SKU0029,SKU0060,0.025202,0.016251,0.000258,0.010234,0.629707,78
SKU0029,SKU0046,0.025202,0.019363,0.000298,0.011808,0.60983,90
SKU0029,SKU0040,0.025202,0.054699,0.00076,0.030176,0.551672,230
SKU0029,SKU0049,0.025202,0.04999,0.000688,0.027289,0.545893,208
SKU0029,SKU0039,0.025202,0.020533,0.000265,0.010496,0.511171,80
SKU0029,SKU0042,0.025202,0.016893,0.000215,0.008528,0.50483,65
SKU0029,SKU0024,0.025202,0.054785,0.000665,0.026371,0.481357,201
SKU0029,SKU0002,0.025202,0.049901,0.000592,0.023485,0.470624,179
SKU0029,SKU0054,0.025202,0.021899,0.000258,0.010234,0.467312,78
SKU0029,SKU0038,0.025202,0.049878,0.000565,0.022435,0.449799,171
SKU0029,SKU0044,0.025202,0.054682,0.000612,0.024272,0.44387,185
SKU0029,SKU0028,0.025202,0.020345,0.000225,0.008922,0.43852,68
SKU0029,SKU0041,0.025202,0.049749,0.000526,0.020861,0.419318,159
SKU0029,SKU0027,0.025202,0.049736,0.000493,0.019549,0.39305,149
SKU0029,SKU0006,0.025202,0.049908,0.000486,0.019286,0.386439,147
SKU0029,SKU0015,0.025202,0.050377,0.000489,0.019417,0.385441,148
SKU0029,SKU0031,0.025202,0.019723,0.000182,0.007216,0.365864,55
SKU0029,SKU0056,0.025202,0.020533,0.000188,0.007478,0.364209,57
SKU0029,SKU0051,0.025202,0.025328,0.000228,0.009053,0.357427,69
SKU0029,SKU0058,0.025202,0.02294,0.000205,0.008134,0.354589,62
SKU0029,SKU0050,0.025202,0.022464,0.000195,0.007741,0.344583,59
SKU0029,SKU0010,0.025202,0.049938,0.000427,0.016925,0.338917,129
SKU0029,SKU0009,0.025202,0.023932,0.000202,0.008003,0.33441,61
SKU0029,SKU0025,0.025202,0.021773,0.000175,0.006954,0.319365,53
SKU0029,SKU0007,0.025202,0.014555,9.6e-05,0.003805,0.261406,29
SKU0029,SKU0059,0.025202,0.006481,4e-05,0.001574,0.242936,12
SKU0029,SKU0016,0.025202,0.013484,7.3e-05,0.002886,0.214064,22
SKU0029,SKU0048,0.025202,0.010528,5e-05,0.001968,0.186933,15
SKU0029,SKU0036,0.025202,0.008524,4e-05,0.001574,0.1847,12
SKU0029,SKU0026,0.025202,0.033742,0.000155,0.006166,0.182748,47
SKU0029,SKU0032,0.025202,0.035862,0.000136,0.005379,0.149997,41
SKU0029,SKU0037,0.025202,0.008131,3e-05,0.001181,0.145228,9
SKU0029,SKU0017,0.025202,0.013924,4.6e-05,0.001837,0.13192,14
SKU0029,SKU0001,0.025202,0.009,3e-05,0.001181,0.131196,9
SKU0029,SKU0019,0.025202,0.012548,3.6e-05,0.001443,0.115013,11
SKU0029,SKU0052,0.025202,0.012614,3e-05,0.001181,0.093609,9
SKU0029,SKU0022,0.025202,0.013494,2.6e-05,0.00105,0.077784,8
SKU0031,SKU0049,0.019723,0.04999,0.000681,0.034535,0.690828,206
SKU0031,SKU0002,0.019723,0.049901,0.000632,0.03202,0.641671,191
SKU0031,SKU0038,0.019723,0.049878,0.000572,0.029003,0.581469,173
SKU0031,SKU0015,0.019723,0.050377,0.000569,0.028835,0.572379,172
SKU0031,SKU0052,0.019723,0.012614,0.000142,0.007209,0.571478,43
SKU0031,SKU0027,0.019723,0.049736,0.000546,0.027661,0.556166,165
SKU0031,SKU0028,0.019723,0.020345,0.000218,0.011065,0.543855,66
SKU0031,SKU0041,0.019723,0.049749,0.000532,0.026991,0.542539,161
SKU0031,SKU0010,0.019723,0.049938,0.000532,0.026991,0.540491,161
SKU0031,SKU0042,0.019723,0.016893,0.000179,0.009053,0.5359,54
SKU0031,SKU0044,0.019723,0.054682,0.000569,0.028835,0.527317,172
SKU0031,SKU0040,0.019723,0.054699,0.000552,0.027997,0.511833,167
SKU0031,SKU0022,0.019723,0.013494,0.000136,0.006873,0.509382,41
SKU0031,SKU0024,0.019723,0.054785,0.000546,0.027661,0.50491,165
SKU0031,SKU0056,0.019723,0.020533,0.000195,0.009891,0.481711,59
SKU0031,SKU0019,0.019723,0.012548,0.000119,0.006035,0.480968,36
SKU0031,SKU0006,0.019723,0.049908,0.00047,0.023806,0.476991,142
SKU0031,SKU0033,0.019723,0.055443,0.000509,0.025817,0.465656,154
SKU0031,SKU0059,0.019723,0.006481,6e-05,0.003018,0.465631,18
SKU0031,SKU0013,0.019723,0.05542,0.000506,0.02565,0.462826,153
SKU0031,SKU0012,0.019723,0.005142,4.6e-05,0.002347,0.456482,14
SKU0031,SKU0057,0.019723,0.027718,0.000248,0.012573,0.453615,75
SKU0031,SKU0001,0.019723,0.009,7.9e-05,0.004023,0.447043,24
SKU0031,SKU0026,0.019723,0.033742,0.000281,0.01425,0.42231,85
SKU0031,SKU0054,0.019723,0.021899,0.000182,0.00922,0.42105,55
SKU0031,SKU0036,0.019723,0.008524,6.9e-05,0.003521,0.413012,21
SKU0031,SKU0018,0.019723,0.005707,4.6e-05,0.002347,0.411257,14
SKU0031,SKU0032,0.019723,0.035862,0.000274,0.013915,0.388002,83
SKU0031,SKU0048,0.019723,0.010528,7.9e-05,0.004023,0.382177,24
SKU0031,SKU0025,0.019723,0.021773,0.000162,0.008215,0.377282,49
SKU0031,SKU0029,0.019723,0.025202,0.000182,0.00922,0.365864,55
SKU0031,SKU0016,0.019723,0.013484,9.3e-05,0.004694,0.348126,28
SKU0031,SKU0009,0.019723,0.023932,0.000162,0.008215,0.343244,49
SKU0031,SKU0017,0.019723,0.013924,9.3e-05,0.004694,0.337131,28
SKU0031,SKU0058,0.019723,0.02294,0.000152,0.007712,0.336163,46
SKU0031,SKU0037,0.019723,0.008131,5.3e-05,0.002682,0.329904,16
SKU0031,SKU0050,0.019723,0.022464,0.000142,0.007209,0.320899,43
SKU0031,SKU0051,0.019723,0.025328,0.000155,0.007879,0.311096,47
SKU0031,SKU0007,0.019723,0.014555,7.9e-05,0.004023,0.276431,24
SKU0031,SKU0060,0.019723,0.016251,6.6e-05,0.003353,0.206316,20
SKU0031,SKU0039,0.019723,0.020533,6.6e-05,0.003353,0.163292,20
SKU0031,SKU0021,0.019723,0.020484,6.3e-05,0.003185,0.155503,19
SKU0031,SKU0046,0.019723,0.019363,5.3e-05,0.002682,0.13853,16
SKU0031,SKU0045,0.019723,0.016324,4e-05,0.002012,0.123238,12
SKU0032,SKU0059,0.035862,0.006481,0.000489,0.013646,2.105583,148
SKU0032,SKU0026,0.035862,0.033742,0.002153,0.060022,1.778831,651
SKU0032,SKU0036,0.035862,0.008524,0.000506,0.014107,1.654913,153
SKU0032,SKU0001,0.035862,0.009,0.000506,0.014107,1.567365,153
SKU0032,SKU0037,0.035862,0.008131,0.00045,0.012539,1.542223,136
SKU0032,SKU0048,0.035862,0.010528,0.000503,0.014014,1.331182,152
SKU0032,SKU0022,0.035862,0.013494,0.000622,0.017334,1.284571,188
SKU0032,SKU0052,0.035862,0.012614,0.000519,0.014475,1.147551,157
SKU0032,SKU0019,0.035862,0.012548,0.000503,0.014014,1.11686,152
SKU0032,SKU0024,0.035862,0.054785,0.001544,0.043057,0.785936,467
SKU0032,SKU0040,0.035862,0.054699,0.001471,0.041029,0.750088,445
SKU0032,SKU0044,0.035862,0.054682,0.001452,0.040476,0.740199,439
SKU0032,SKU0060,0.035862,0.016251,0.00039,0.01088,0.669461,118
SKU0032,SKU0049,0.035862,0.04999,0.001104,0.030795,0.616013,334
SKU0032,SKU0058,0.035862,0.02294,0.000486,0.013553,0.590813,147
SKU0032,SKU0045,0.035862,0.016324,0.000331,0.00922,0.564812,100
SKU0032,SKU0039,0.035862,0.020533,0.000374,0.010419,0.507404,113
SKU0032,SKU0009,0.035862,0.023932,0.00042,0.011709,0.489274,127
SKU0032,SKU0046,0.035862,0.019363,0.000324,0.009036,0.466651,98
SKU0032,SKU0042,0.035862,0.016893,0.000281,0.007837,0.463927,85
SKU0032,SKU0021,0.035862,0.020484,0.000337,0.009404,0.459119,102
SKU0032,SKU0054,0.035862,0.021899,0.000327,0.009128,0.416819,99
SKU0032,SKU0028,0.035862,0.020345,0.000298,0.008298,0.407871,90
SKU0032,SKU0056,0.035862,0.020533,0.000298,0.008298,0.404127,90
SKU0032,SKU0031,0.035862,0.019723,0.000274,0.007653,0.388002,83
SKU0032,SKU0050,0.035862,0.022464,0.000284,0.007929,0.352972,86
SKU0032,SKU0025,0.035862,0.021773,0.000268,0.007468,0.343001,81
SKU0032,SKU0051,0.035862,0.025328,0.000308,0.008575,0.338549,93
SKU0032,SKU0033,0.035862,0.055443,0.000579,0.016135,0.29102,175
SKU0032,SKU0013,0.035862,0.05542,0.000506,0.014107,0.254541,153
SKU0032,SKU0018,0.035862,0.005707,4.3e-05,0.001199,0.210024,13
SKU0032,SKU0057,0.035862,0.027718,0.000175,0.004887,0.176296,53
SKU0032,SKU0038,0.035862,0.049878,0.000304,0.008482,0.170063,92
SKU0032,SKU0015,0.035862,0.050377,0.000291,0.008114,0.161057,88
SKU0032,SKU0041,0.035862,0.049749,0.000271,0.00756,0.151971,82
SKU0032,SKU0029,0.035862,0.025202,0.000136,0.00378,0.149997,41
SKU0032,SKU0010,0.035862,0.049938,0.000265,0.007376,0.147704,80
SKU0032,SKU0012,0.035862,0.005142,2.6e-05,0.000738,0.143459,8
SKU0032,SKU0002,0.035862,0.049901,0.000251,0.007007,0.140421,76
SKU0032,SKU0006,0.035862,0.049908,0.000251,0.007007,0.140403,76
SKU0032,SKU0027,0.035862,0.049736,0.000248,0.006915,0.139034,75
SKU0032,SKU0017,0.035862,0.013924,5.3e-05,0.001475,0.10595,16
SKU0032,SKU0016,0.035862,0.013484,4e-05,0.001106,0.082054,12
SKU0032,SKU0007,0.035862,0.014555,3e-05,0.00083,0.057011,9
SKU0033,SKU0018,0.055443,0.005707,0.00043,0.007753,1.358494,130
SKU0033,SKU0013,0.055443,0.05542,0.003955,0.071326,1.287023,1196
SKU0033,SKU0012,0.055443,0.005142,0.000341,0.006143,1.194708,103
SKU0033,SKU0029,0.055443,0.025202,0.00164,0.02958,1.173729,496
SKU0033,SKU0057,0.055443,0.027718,0.0016,0.028865,1.04136,484
SKU0033,SKU0045,0.055443,0.016324,0.000803,0.014492,0.887765,243
SKU0033,SKU0060,0.055443,0.016251,0.000787,0.014194,0.873391,238
SKU0033,SKU0021,0.055443,0.020484,0.000863,0.015565,0.759896,261
SKU0033,SKU0039,0.055443,0.020533,0.00083,0.014969,0.729016,251
SKU0033,SKU0049,0.055443,0.04999,0.002,0.036081,0.721751,605
SKU0033,SKU0046,0.055443,0.019363,0.000747,0.013478,0.696085,226
SKU0033,SKU0044,0.055443,0.054682,0.002103,0.037929,0.693632,636
SKU0033,SKU0040,0.055443,0.054699,0.002083,0.037572,0.686881,630
SKU0033,SKU0024,0.055443,0.054785,0.002063,0.037214,0.679271,624
SKU0033,SKU0002,0.055443,0.049901,0.001782,0.032145,0.644165,539
SKU0033,SKU0015,0.055443,0.050377,0.001782,0.032145,0.638077,539
SKU0033,SKU0041,0.055443,0.049749,0.00164,0.02958,0.594587,496
SKU0033,SKU0042,0.055443,0.016893,0.000552,0.009959,0.58957,167
SKU0033,SKU0038,0.055443,0.049878,0.001627,0.029342,0.588268,492
SKU0033,SKU0006,0.055443,0.049908,0.001607,0.028984,0.580747,486
SKU0033,SKU0027,0.055443,0.049736,0.00158,0.028507,0.573162,478
SKU0033,SKU0010,0.055443,0.049938,0.001534,0.027672,0.554128,464
SKU0033,SKU0028,0.055443,0.020345,0.000585,0.010556,0.51885,177
SKU0033,SKU0031,0.055443,0.019723,0.000509,0.009184,0.465656,154
SKU0033,SKU0054,0.055443,0.021899,0.000549,0.0099,0.452073,166
SKU0033,SKU0050,0.055443,0.022464,0.000555,0.010019,0.446004,168
SKU0033,SKU0056,0.055443,0.020533,0.000499,0.009005,0.438572,151
SKU0033,SKU0009,0.055443,0.023932,0.000572,0.010317,0.431105,173
SKU0033,SKU0025,0.055443,0.021773,0.000519,0.009363,0.43003,157
SKU0033,SKU0058,0.055443,0.02294,0.000536,0.009661,0.421149,162
SKU0033,SKU0051,0.055443,0.025328,0.000589,0.010615,0.419128,178
SKU0033,SKU0059,0.055443,0.006481,0.000139,0.002505,0.386499,42
SKU0033,SKU0016,0.055443,0.013484,0.000268,0.004831,0.358256,81
SKU0033,SKU0007,0.055443,0.014555,0.000288,0.005188,0.356471,87
SKU0033,SKU0017,0.055443,0.013924,0.000265,0.004771,0.342657,80
SKU0033,SKU0001,0.055443,0.009,0.000145,0.002624,0.291554,44
SKU0033,SKU0032,0.055443,0.035862,0.000579,0.010437,0.29102,175
SKU0033,SKU0026,0.055443,0.033742,0.000539,0.009721,0.288091,163
SKU0033,SKU0036,0.055443,0.008524,0.000136,0.002445,0.286851,41
SKU0033,SKU0037,0.055443,0.008131,0.000119,0.002147,0.264058,36
SKU0033,SKU0052,0.055443,0.012614,0.000139,0.002505,0.198568,42
SKU0033,SKU0048,0.055443,0.010528,0.000116,0.002087,0.198267,35
SKU0033,SKU0019,0.055443,0.012548,0.000136,0.002445,0.194862,41
SKU0033,SKU0022,0.055443,0.013494,0.000126,0.002266,0.167947,38
SKU0036,SKU0026,0.008524,0.033742,0.000526,0.061676,1.827837,159
SKU0036,SKU0032,0.008524,0.035862,0.000506,0.059348,1.654913,153
SKU0036,SKU0052,0.008524,0.012614,0.000172,0.020171,1.599051,52
SKU0036,SKU0059,0.008524,0.006481,7.6e-05,0.008922,1.376655,23
SKU0036,SKU0019,0.008524,0.012548,0.000139,0.016292,1.298348,42
